,city,state,males,females,lat,lng,state_name,city_state,pop,murdersPerState
2909,Milford,CT,1,0,41.2223194,-73.0564953,Connecticut,"Milford, Connecticut",52759,110
2910,New Britain,CT,1,0,41.6804055,-72.7882761342209,Connecticut,"New Britain, Connecticut",73206,110
2911,New Fairfield,CT,1,0,41.4664832,-73.4856789,Connecticut,"New Fairfield, Connecticut",13881,110
2912,New Haven,CT,17,1,41.30729,-72.9257003,Connecticut,"New Haven, Connecticut",129779,110
2913,New London,CT,1,0,41.331748,-72.09655138870819,Connecticut,"New London, Connecticut",27620,110
2914,Newtown,CT,9,19,41.4123225,-73.3114235802945,Connecticut,"Newtown, Connecticut",27560,110
2915,Norwalk,CT,1,0,41.0958545,-73.42053898596289,Connecticut,"Norwalk, Connecticut",105549,110
2916,Norwich,CT,2,0,41.549491,-72.0892280657633,Connecticut,"Norwich, Connecticut",40493,110
2917,Preston,CT,2,1,41.490374,-73.152056,Connecticut,"Preston, Connecticut",4726,110
2918,Ridgefield,CT,1,0,41.2671885,-73.49350438532579,Connecticut,"Ridgefield, Connecticut",24638,110
2919,Salem,CT,1,0,41.4903761,-72.275359,Connecticut,"Salem, Connecticut",1635,110
2920,Stamford,CT,1,0,41.0716945,-73.5442971206896,Connecticut,"Stamford, Connecticut",122643,110
2921,Stonington,CT,1,0,41.332649,-71.90233628830191,Connecticut,"Stonington, Connecticut",18545,110
2922,Waterbury,CT,3,0,41.5647085,-73.04248163021711,Connecticut,"Waterbury, Connecticut",110366,110
2923,Waterford,CT,2,0,41.3542395,-72.164816,Connecticut,"Waterford, Connecticut",8456,110
2924,West Haven,CT,2,0,41.2706527,-72.9470471,Connecticut,"West Haven, Connecticut",55564,110
2925,Willimantic,CT,2,0,41.71232,-72.21498006408031,Connecticut,"Willimantic, Connecticut",150,110
2927,Boston,MA,23,2,42.3604823,-71.0595678,Massachusetts,"Boston, Massachusetts",1315,92
2928,Brockton,MA,7,0,42.0834335,-71.0183787,Massachusetts,"Brockton, Massachusetts",93810,92
2929,Cambridge,MA,1,0,42.3750997,-71.1056157,Massachusetts,"Cambridge, Massachusetts",328,92
2930,Charlestown,MA,1,0,42.3778749,-71.0619957,Massachusetts,"Charlestown, Massachusetts",7585,92
2931,Chelsea,MA,2,1,42.3917638,-71.0328284,Massachusetts,"Chelsea, Massachusetts",10183,92
2932,Chicopee,MA,1,0,42.1712518,-72.5733589734253,Massachusetts,"Chicopee, Massachusetts",55298,92
2933,Danvers,MA,1,0,42.5750946,-70.9300507,Massachusetts,"Danvers, Massachusetts",1154,92
2935,Dorchester,MA,3,0,42.2973205,-71.0744952,Massachusetts,"Dorchester, Massachusetts",151,92
2936,East Bridgewater,MA,1,0,42.0334341,-70.9592096,Massachusetts,"East Bridgewater, Massachusetts",13794,92
2937,Fitchburg,MA,1,0,42.5834228,-71.8022956,Massachusetts,"Fitchburg, Massachusetts",40318,92
2938,Framingham,MA,1,0,42.2792625,-71.416172,Massachusetts,"Framingham, Massachusetts",68318,92
2939,Holyoke,MA,4,0,42.2241545,-72.64021752080099,Massachusetts,"Holyoke, Massachusetts",2313,92
2940,Lowell,MA,1,0,42.6334247,-71.3161718,Massachusetts,"Lowell, Massachusetts",7327,92
2941,Lynn,MA,1,0,42.466763,-70.9494939,Massachusetts,"Lynn, Massachusetts",659,92
2942,Malden,MA,1,0,42.4250964,-71.066163,Massachusetts,"Malden, Massachusetts",362,92
2944,Orange,MA,2,0,42.5903646,-72.3098068,Massachusetts,"Orange, Massachusetts",136416,92
2945,Peabody,MA,1,0,42.5278731,-70.9286609,Massachusetts,"Peabody, Massachusetts",1210,92
2946,Pittsfield,MA,1,0,42.4500846,-73.2453824,Massachusetts,"Pittsfield, Massachusetts",4576,92
2947,Quincy,MA,1,0,42.2528772,-71.0022705,Massachusetts,"Quincy, Massachusetts",7972,92
2948,Roxbury,MA,7,1,42.3250978,-71.0953294,Massachusetts,"Roxbury, Massachusetts",2262,92
2949,Salisbury,MA,1,0,42.8417577,-70.8606083,Massachusetts,"Salisbury, Massachusetts",3741,92
2950,Springfield,MA,11,3,42.11297795,-72.54701102728511,Massachusetts,"Springfield, Massachusetts",1451,92
2951,Stoneham,MA,1,0,42.4800954,-71.0994976,Massachusetts,"Stoneham, Massachusetts",236,92
2952,Swansea,MA,2,0,41.7481575,-71.1897684,Massachusetts,"Swansea, Massachusetts",13430,92
2953,Watertown,MA,1,0,42.3709299,-71.1828321,Massachusetts,"Watertown, Massachusetts",22514,92
2954,Worcester,MA,5,3,42.2625932,-71.8022934,Massachusetts,"Worcester, Massachusetts",51454,92
2956,Auburn,WA,3,0,47.3073905,-122.229805,Washington,"Auburn, Washington",53380,128
2958,Bellevue,WA,2,0,47.5990002,-122.156399587582,Washington,"Bellevue, Washington",2287,128
2959,Bellingham,WA,1,0,48.754402,-122.4788602,Washington,"Bellingham, Washington",16332,128
2960,Blanchard,WA,1,0,48.5934411,-122.4165538,Washington,"Blanchard, Washington",38,128
2962,Buckley,WA,2,0,47.1622483,-122.027746,Washington,"Buckley, Washington",600,128
2963,Cheney,WA,1,1,47.4873895,-117.5757622,Washington,"Cheney, Washington",2094,128
2965,Connell,WA,1,0,46.6634733,-118.8611117,Washington,"Connell, Washington",4209,128
2966,Duvall,WA,1,0,47.7423219,-121.9856782,Washington,"Duvall, Washington",6695,128
2967,Ellensburg,WA,2,0,46.9970635,-120.5451223,Washington,"Ellensburg, Washington",18174,128
2968,Enumclaw,WA,1,0,47.2047793,-121.9916371,Washington,"Enumclaw, Washington",10669,128
2969,Everett,WA,1,0,47.9673056,-122.2013998,Washington,"Everett, Washington",41667,128
2970,Federal Way,WA,5,1,47.3129607,-122.3393665,Washington,"Federal Way, Washington",89306,128
2971,Fife,WA,1,0,47.2359524,-122.3626381,Washington,"Fife, Washington",9173,128
2972,Finley,WA,1,0,46.1540232,-119.0338959,Washington,"Finley, Washington",1469,128
2973,Gig Harbor,WA,1,0,47.3259697,-122.5878659,Washington,"Gig Harbor, Washington",7126,128
2974,Grandview,WA,1,0,46.2509653,-119.9017049,Washington,"Grandview, Washington",1441,128
2975,Hoquiam,WA,1,0,46.9809291,-123.8893352,Washington,"Hoquiam, Washington",8726,128
2976,Index,WA,1,0,47.8208311,-121.5538914,Washington,"Index, Washington",178,128
2977,Kelso,WA,1,0,46.1420334,-122.9060318,Washington,"Kelso, Washington",2341,128
2978,Kennewick,WA,1,1,46.2112458,-119.1372338,Washington,"Kennewick, Washington",73917,128
2979,Kent,WA,2,0,47.3826903,-122.2270272,Washington,"Kent, Washington",2979,128
2980,Kettle Falls,WA,1,0,48.6105163,-118.0563379,Washington,"Kettle Falls, Washington",1595,128
2982,Lakewood,WA,2,0,47.1714085,-122.5164,Washington,"Lakewood, Washington",80048,128
2983,Longview,WA,1,0,46.1427302,-122.955641,Washington,"Longview, Washington",153,128
2984,Lynnwood,WA,1,0,47.8278656,-122.3053932,Washington,"Lynnwood, Washington",35836,128
2986,Maple Valley,WA,2,0,47.3661629,-122.0447038,Washington,"Maple Valley, Washington",1944,128
2987,Monroe,WA,1,0,47.8560266,-121.9706154,Washington,"Monroe, Washington",23068,128
2988,Moses Lake,WA,1,0,47.1301417,-119.2780771,Washington,"Moses Lake, Washington",20366,128
2989,Okanogan,WA,1,0,48.0157092,-118.9471435,Washington,"Okanogan, Washington",2552,128
2991,Orting,WA,1,0,47.0978795,-122.2042824,Washington,"Orting, Washington",6746,128
2992,Othello,WA,3,0,46.8259742,-119.1752913,Washington,"Othello, Washington",7364,128
2993,Pasco,WA,1,0,46.2395793,-119.1005657,Washington,"Pasco, Washington",464697,128
2994,Pend Oreille County,WA,1,0,48.52299285,-117.268178578035,Washington,"Pend Oreille County, Washington",13001,128
2995,Pullman,WA,1,0,46.7304625,-117.164560812569,Washington,"Pullman, Washington",29799,128
2996,Puyallup,WA,1,1,47.1849009,-122.2921406,Washington,"Puyallup, Washington",37022,128
2998,Renton,WA,2,1,47.481545,-122.189811416667,Washington,"Renton, Washington",90927,128
2999,Richland,WA,1,0,46.2778406,-119.2769067,Washington,"Richland, Washington",1473,128
3000,SeaTac,WA,1,0,47.442905,-122.2943872,Washington,"SeaTac, Washington",26909,128
3001,Seattle,WA,17,1,47.6038321,-122.3300624,Washington,"Seattle, Washington",608660,128
3002,Sedro-Woolley,WA,2,0,48.5049158,-122.2349409,Washington,"Sedro-Woolley, Washington",10540,128
3003,Shelton,WA,1,0,47.2127982,-123.1002535,Washington,"Shelton, Washington",39559,128
3005,Spokane,WA,16,2,47.6588603,-117.4247134,Washington,"Spokane, Washington",208916,128
3006,Spokane County,WA,1,0,47.2648989,-117.0603557,Washington,"Spokane County, Washington",471221,128
3007,Spokane Valley,WA,1,0,47.6732281,-117.2393748,Washington,"Spokane Valley, Washington",89755,128
3008,Sumner,WA,1,0,47.2061882,-122.2312383,Washington,"Sumner, Washington",427,128
3009,Tacoma,WA,5,2,47.2495798,-122.4398746,Washington,"Tacoma, Washington",61,128
3010,Toppenish,WA,1,0,46.3773509,-120.3086667,Washington,"Toppenish, Washington",8949,128
3011,Tukwila,WA,1,0,47.4630314,-122.2558378,Washington,"Tukwila, Washington",19107,128
3012,Union Gap,WA,1,1,46.5573492,-120.4750638,Washington,"Union Gap, Washington",6047,128
3013,Vancouver,WA,5,1,45.6306954,-122.6744557,Washington,"Vancouver, Washington",161791,128
3014,Waller,WA,1,0,47.2006554,-122.3692883,Washington,"Waller, Washington",2326,128
3015,Wapato,WA,2,0,46.4476278,-120.4203382,Washington,"Wapato, Washington",4997,128
3016,Wenatchee,WA,2,1,47.4234599,-120.3103494,Washington,"Wenatchee, Washington",31925,128
3018,Yacolt,WA,1,0,45.8655044,-122.4070314,Washington,"Yacolt, Washington",1566,128
3019,Yakima,WA,2,0,46.5967275,-120.5296561,Washington,"Yakima, Washington",91067,128
3020,Ferndale,WA,0,1,48.8466698,-122.5897235,Washington,"Ferndale, Washington",1371,128
3021,Lake Stevens,WA,0,1,48.0197794,-122.0660914,Washington,"Lake Stevens, Washington",28069,128
3024,Augusta,KS,1,0,37.6866844,-96.9767024,Kansas,"Augusta, Kansas",2199,109
3025,Bonner Springs,KS,1,1,39.059726,-94.8835754,Kansas,"Bonner Springs, Kansas",7314,109
3026,De Soto,KS,2,0,38.9791708,-94.9685784,Kansas,"De Soto, Kansas",195,109
3027,El Dorado,KS,1,0,37.81724,-96.8622524,Kansas,"El Dorado, Kansas",18884,109
3028,Eureka,KS,2,1,37.8239167,-96.2891703,Kansas,"Eureka, Kansas",27191,109
3029,Fort Scott,KS,1,2,37.8397626,-94.7082951,Kansas,"Fort Scott, Kansas",8087,109
3030,Garden City,KS,1,0,37.9716898,-100.8726618,Kansas,"Garden City, Kansas",492,109
3031,Greenwood County,KS,1,0,37.888727,-96.24220535958312,Kansas,"Greenwood County, Kansas",6689,109
3032,Hoisington,KS,1,1,38.5180672,-98.7781394,Kansas,"Hoisington, Kansas",2706,109
3033,Hutchinson,KS,1,0,38.0608444,-97.9297743,Kansas,"Hutchinson, Kansas",42080,109
3034,Junction City,KS,2,0,39.0286093,-96.8313978,Kansas,"Junction City, Kansas",581,109
3035,Kansas City,KS,22,3,39.1078505,-94.7343196,Kansas,"Kansas City, Kansas",145786,109
3036,Kansas City ,KS,1,0,39.1078505,-94.7343196,Kansas,"Kansas City , Kansas",145786,109
3037,Lawrence,KS,1,2,38.9716689,-95.2352501,Kansas,"Lawrence, Kansas",34339,109
3038,Leavenworth,KS,1,0,39.3111112,-94.9224637,Kansas,"Leavenworth, Kansas",238,109
3039,Lincoln,KS,1,0,39.0343606,-98.2155504,Kansas,"Lincoln, Kansas",6266,109
3040,Manhattan,KS,1,0,39.1836082,-96.5716694,Kansas,"Manhattan, Kansas",7051,109
3041,Mayetta,KS,1,0,39.3388851,-95.7224828,Kansas,"Mayetta, Kansas",341,109
3043,Nodaway County,KS,1,0,39.243731,-94.677846,Kansas,"Nodaway County, Kansas",23370,109
3044,Olathe,KS,4,0,38.8843867,-94.8161127,Kansas,"Olathe, Kansas",1849,109
3045,Overland Park,KS,2,0,38.9822282,-94.6707917,Kansas,"Overland Park, Kansas",173372,109
3046,Salina,KS,2,0,38.8402805,-97.6114237,Kansas,"Salina, Kansas",1396,109
3047,Shawnee,KS,2,3,39.0416718,-94.7202376,Kansas,"Shawnee, Kansas",230,109
3048,South Jordan,KS,2,0,38.894306,-95.696507,Kansas,"South Jordan, Kansas",50418,109
3050,Sumner County,KS,1,0,37.2375345,-97.4762564657403,Kansas,"Sumner County, Kansas",24132,109
3051,Topeka,KS,14,3,39.0490111,-95.6775557,Kansas,"Topeka, Kansas",76,109
3052,Valley Center,KS,1,1,37.8347342,-97.3733759,Kansas,"Valley Center, Kansas",6822,109
3053,Wichita,KS,17,1,37.6922361,-97.3375448,Kansas,"Wichita, Kansas",382368,109
3054,Bazine,KS,0,1,38.4444594,-99.692063,Kansas,"Bazine, Kansas",334,109
3055,Independence,KS,0,1,37.2242358,-95.7083131,Kansas,"Independence, Kansas",36647,109
3056,Pratt,KS,0,1,37.6280602,-98.7485305,Kansas,"Pratt, Kansas",6835,109
3057,Barboursville,WV,1,1,38.4095298,-82.2945923,West Virginia,"Barboursville, West Virginia",3964,51
3058,Beckley,WV,1,0,37.7781702,-81.1881557,West Virginia,"Beckley, West Virginia",17614,51
3059,Bristol,WV,1,0,39.2878659,-80.5239841,West Virginia,"Bristol, West Virginia",60477,51
3060,Charleston,WV,6,1,38.3498221,-81.6326301,West Virginia,"Charleston, West Virginia",2494,51
3061,Circleville,WV,1,0,38.6709481,-79.4911597,West Virginia,"Circleville, West Virginia",170,51
3062,Clarksburg,WV,4,0,39.2806451,-80.3445341,West Virginia,"Clarksburg, West Virginia",401,51
3067,Elkins,WV,1,0,38.9259397,-79.8467349,West Virginia,"Elkins, West Virginia",2648,51
3068,Fairmont,WV,1,0,39.4850848,-80.1425781,West Virginia,"Fairmont, West Virginia",10666,51
3069,Fayette County,WV,1,0,38.043516,-81.0951710039253,West Virginia,"Fayette County, West Virginia",17241,51
3071,Glenwood,WV,1,0,37.335951,-81.1492605,West Virginia,"Glenwood, West Virginia",187,51
3072,Grandview,WV,1,0,37.8251153,-81.068708,West Virginia,"Grandview, West Virginia",1441,51
3073,Greenbrier County,WV,1,0,37.9771195,-80.4012615517689,West Virginia,"Greenbrier County, West Virginia",35480,51
3074,Harrison County,WV,1,0,39.284252,-80.3911455597946,West Virginia,"Harrison County, West Virginia",39364,51
3075,Hartland,WV,1,0,38.432046,-81.1126092,West Virginia,"Hartland, West Virginia",2114,51
3076,Huntington,WV,7,0,38.4192496,-82.445154,West Virginia,"Huntington, West Virginia",635,51
3078,Lewisburg,WV,1,0,37.8017879,-80.4456303,West Virginia,"Lewisburg, West Virginia",810,51
3079,Man,WV,1,0,37.7398294,-81.8776191,West Virginia,"Man, West Virginia",759,51
3080,Martinsburg,WV,2,1,39.4562099,-77.9638869,West Virginia,"Martinsburg, West Virginia",419,51
3082,Mohawk,WV,1,0,37.5048325,-81.9151191,West Virginia,"Mohawk, West Virginia",2731,51
3083,Montcalm,WV,1,0,37.3540054,-81.2525994,West Virginia,"Montcalm, West Virginia",63342,51
3084,Nicholas County,WV,1,0,38.3183215,-80.8252353045696,West Virginia,"Nicholas County, West Virginia",7135,51
3085,Oak Hill,WV,1,0,37.9723339,-81.1487136,West Virginia,"Oak Hill, West Virginia",26,51
3086,Pennsboro,WV,1,0,39.2850799,-80.9684422,West Virginia,"Pennsboro, West Virginia",1171,51
3088,Princeton,WV,1,1,37.3662293,-81.1025918,West Virginia,"Princeton, West Virginia",7660,51
3089,Raleigh County,WV,1,0,37.7504405,-81.17391315400819,West Virginia,"Raleigh County, West Virginia",78859,51
3091,St. Albans,WV,1,0,38.3856488,-81.836241,West Virginia,"St. Albans, West Virginia",377,51
3093,Wayne County,WV,1,0,38.132909,-82.44105221391779,West Virginia,"Wayne County, West Virginia",30099,51
3094,Weirton,WV,1,0,40.4189566,-80.5895167,West Virginia,"Weirton, West Virginia",19746,51
3095,Wellsburg,WV,1,0,40.2720146,-80.6095187,West Virginia,"Wellsburg, West Virginia",707,51
3096,Wheeling,WV,1,0,40.0639616,-80.7209149,West Virginia,"Wheeling, West Virginia",37648,51
3097,Williamson,WV,1,0,37.6742682,-82.2773629,West Virginia,"Williamson, West Virginia",352,51
3100,Kanawha County,WV,0,1,38.2972545,-81.5241903042285,West Virginia,"Kanawha County, West Virginia",193063,51
3102,Bassfield,MS,1,0,31.4965591,-89.7395195,Mississippi,"Bassfield, Mississippi",254,134
3103,Batesville,MS,1,0,34.318041,-89.92790375492541,Mississippi,"Batesville, Mississippi",10248,134
3104,Biloxi,MS,1,0,30.4397885,-88.9639631771185,Mississippi,"Biloxi, Mississippi",44054,134
3105,Bolivar County,MS,1,0,33.82507915,-90.8560537427576,Mississippi,"Bolivar County, Mississippi",34145,134
3106,Boyle,MS,1,1,33.7040028,-90.7264849,Mississippi,"Boyle, Mississippi",28432,134
3108,Bude,MS,1,0,31.4629491,-90.8501014,Mississippi,"Bude, Mississippi",1063,134
3109,Calhoun City,MS,1,0,33.8553915,-89.3114613,Mississippi,"Calhoun City, Mississippi",15650,134
3110,Claiborne County,MS,1,0,32.00613495,-90.89922410050193,Mississippi,"Claiborne County, Mississippi",9604,134
3111,Clarke County,MS,1,0,32.02698755,-88.68383461679619,Mississippi,"Clarke County, Mississippi",25833,134
3112,Clarksdale,MS,1,0,34.1956615,-90.5747817767118,Mississippi,"Clarksdale, Mississippi",17962,134
3113,Coahoma County,MS,1,0,34.25530945,-90.6435488659346,Mississippi,"Coahoma County, Mississippi",26151,134
3114,Coffeeville,MS,1,0,33.9767793,-89.675641,Mississippi,"Coffeeville, Mississippi",352,134
3115,Columbus,MS,1,0,33.5070675,-88.40472720026409,Mississippi,"Columbus, Mississippi",189885,134
3116,Copiah County,MS,4,1,31.8681405,-90.4263233305363,Mississippi,"Copiah County, Mississippi",29449,134
3117,Corinth,MS,1,1,34.9433635,-88.5173238080124,Mississippi,"Corinth, Mississippi",70,134
3118,Fayette,MS,1,0,31.7115534,-91.0606607,Mississippi,"Fayette, Mississippi",4619,134
3119,Forest,MS,1,0,32.351075,-89.47154115687181,Mississippi,"Forest, Mississippi",760,134
3120,Greenville,MS,1,0,33.3934975,-91.0367162162148,Mississippi,"Greenville, Mississippi",8135,134
3121,Gulfport,MS,3,2,30.3674198,-89.0928155,Mississippi,"Gulfport, Mississippi",12029,134
3122,Hancock County,MS,1,0,30.4031063,-89.5112245527939,Mississippi,"Hancock County, Mississippi",9429,134
3123,Hattiesburg,MS,5,0,31.3271189,-89.2903392,Mississippi,"Hattiesburg, Mississippi",45989,134
3124,Hickory Flat,MS,1,1,34.6159327,-89.188404,Mississippi,"Hickory Flat, Mississippi",601,134
3125,Hinds County,MS,1,0,32.30025695,-90.18338795,Mississippi,"Hinds County, Mississippi",245285,134
3126,Holmes County,MS,1,1,33.1257,-90.0739936365579,Mississippi,"Holmes County, Mississippi",19927,134
3127,Horn Lake,MS,1,0,34.947983,-90.0520392212293,Mississippi,"Horn Lake, Mississippi",26066,134
3128,Jackson,MS,36,9,32.4104055,-90.1620936054217,Mississippi,"Jackson, Mississippi",5228,134
3129,Lamar County,MS,1,1,31.20824125,-89.5009568793223,Mississippi,"Lamar County, Mississippi",14564,134
3130,Leland,MS,1,0,33.402026,-90.90105930987473,Mississippi,"Leland, Mississippi",977,134
3131,Long Beach,MS,2,0,30.35702645,-89.16108044952351,Mississippi,"Long Beach, Mississippi",462257,134
3132,Lowndes County,MS,1,0,33.51709275,-88.42994902971981,Mississippi,"Lowndes County, Mississippi",11299,134
3133,Lucedale,MS,1,0,30.92853,-88.5979753091133,Mississippi,"Lucedale, Mississippi",2923,134
3134,Marks,MS,1,0,34.251709,-90.2743689656298,Mississippi,"Marks, Mississippi",1735,134
3135,McComb,MS,1,0,31.243444,-90.4729192957908,Mississippi,"McComb, Mississippi",12790,134
3136,Meridian,MS,1,0,32.376081,-88.6897800234601,Mississippi,"Meridian, Mississippi",75092,134
3137,Monticello,MS,1,0,31.5537807,-90.1073079,Mississippi,"Monticello, Mississippi",9467,134
3138,Morton,MS,1,1,32.3537557,-89.6545171,Mississippi,"Morton, Mississippi",16267,134
3139,Moss Point,MS,1,0,30.430371,-88.51917015099741,Mississippi,"Moss Point, Mississippi",13704,134
3140,Natchez,MS,1,0,31.5444215,-91.3892021484976,Mississippi,"Natchez, Mississippi",597,134
3141,Olive Branch,MS,1,0,34.9617605,-89.8295315,Mississippi,"Olive Branch, Mississippi",33484,134
3142,Oxford,MS,2,1,34.366773,-89.5353599,Mississippi,"Oxford, Mississippi",21348,134
3143,Panola County,MS,2,0,34.3731623,-89.7319317,Mississippi,"Panola County, Mississippi",34707,134
3144,Pascagoula,MS,1,0,30.362517,-88.54910058452231,Mississippi,"Pascagoula, Mississippi",22392,134
3145,Pass Christian,MS,1,0,30.3137945,-89.2379214575445,Mississippi,"Pass Christian, Mississippi",4613,134
3146,Pearl,MS,1,0,32.2745912,-90.1320311,Mississippi,"Pearl, Mississippi",138,134
3147,Picayune,MS,2,0,30.5266,-89.6792282357631,Mississippi,"Picayune, Mississippi",10878,134
3148,Ripley,MS,1,0,34.7335245,-88.9451494803651,Mississippi,"Ripley, Mississippi",86,134
3149,Sardis,MS,1,0,34.4370511,-89.9159227,Mississippi,"Sardis, Mississippi",999,134
3150,Senatobia,MS,1,0,34.6040125,-89.9738298588748,Mississippi,"Senatobia, Mississippi",8165,134
3151,Tallulah,MS,1,0,32.396245,-91.189765,Mississippi,"Tallulah, Mississippi",7335,134
3152,Tunica,MS,1,0,34.6399136,-90.3623833,Mississippi,"Tunica, Mississippi",1030,134
3153,Tupelo,MS,2,0,34.2633865,-88.72503759948621,Mississippi,"Tupelo, Mississippi",180,134
3155,Vicksburg,MS,3,0,32.3257403,-90.8718203322815,Mississippi,"Vicksburg, Mississippi",27,134
3156,Waveland,MS,1,0,30.294404,-89.3783004388644,Mississippi,"Waveland, Mississippi",420,134
3157,West Point,MS,1,0,33.600082,-88.66143885143791,Mississippi,"West Point, Mississippi",586,134
3158,Yazoo County,MS,1,0,32.763338,-90.3605601304853,Mississippi,"Yazoo County, Mississippi",28065,134
3159,Hazlehurst,MS,0,1,31.8641545,-90.3961728141291,Mississippi,"Hazlehurst, Mississippi",4226,134
3161,Leakesville,MS,0,1,31.1542465,-88.55750754343299,Mississippi,"Leakesville, Mississippi",898,134
3162,Mendenhall,MS,0,1,31.960328,-89.8683621955324,Mississippi,"Mendenhall, Mississippi",2504,134
3163,Summit,MS,0,2,31.2837867,-90.4684315,Mississippi,"Summit, Mississippi",604,134
3164,Warren County,MS,0,2,32.3506845,-90.83960326577888,Mississippi,"Warren County, Mississippi",5834,134
3165,Waynesboro,MS,0,2,31.676052,-88.6343980151515,Mississippi,"Waynesboro, Mississippi",5766,134
3166,Battle Creek,NE,1,0,41.9994496,-97.5983892,Nebraska,"Battle Creek, Nebraska",713,54
3167,Grand Island,NE,1,1,40.9250124,-98.342007,Nebraska,"Grand Island, Nebraska",47,54
3168,Gretna,NE,1,0,41.118705,-96.2565939775305,Nebraska,"Gretna, Nebraska",1460,54
